"tweetid","username","created_at","tweet","location","place","classification"
"1285669273948557315","SikanderButt1Oo","2020-07-21 20:13:36+00:00","Happy birthday to my darling princess daughter! You are unbelievably precious to me, and I hope you realize that you are my everything. May your birthday be filled with splendor and love. https://t.co/c2vqpQi0Rg","Muscat, Oman","Oman","positive"
"1285669275978670080","B0SSLADY356","2020-07-21 20:13:36+00:00","Charities Ramp Up Efforts to Feed People During the Pandemic https://t.co/StnICKc2nr ❤ Here are local and nationwide resources that we hope can be helpful for food insecure people. #food #homelessness #Help #tuesdayvibes ??❤??","San Francisco, CA",,"positive"
"1285669276087615489","Mattato","2020-07-21 20:13:36+00:00","If I could have kept this job on moving, I would! But because CA has really generous labor laws for hourly workers they wont let me do remote. That's literally the reason my boss told me. He's not happy about it either lol","formerly VT, now Twin Cities",,"positive"
"1285669280080629766","my_ksj","2020-07-21 20:13:37+00:00","We ? our happy customer, Pam Aiango, donning her custom made Rain Drop pendant in abalone shell. It’s an honor being chosen to create wearable artwork every single time. Thank you! #myksj #abalone #abaloneshell… https://t.co/ww2WQbvT7L","Kendra Studio Jewellery",,"positive"
"1285669280709836801","jadajans","2020-07-21 20:13:37+00:00","I’m perfectly happy with this judgment. Sounds about right. We are all tired of this story. Let’s move on with our lives.","Canada",,"positive"
"1285669282173550592","PocketRock54","2020-07-21 20:13:38+00:00","So I had my first stream with an Elgato yesterday!!! It was really CRISP. Thank you to everyone who stopped by to hang out and test out the Elgato with me :) #twitch #TwitchStreamers",,,"positive"
"1285669282572128258","prasantabnrg14","2020-07-21 20:13:38+00:00","Take Responsibility for Your Own Happiness.

“Let us be grateful to the people who make us happy; they are the charming gardeners who make our souls blossom.”
― Marcel Proust

#happiness #responsibility #writing 
https://t.co/2BjG5ibHAW","Kolkata, India",,"positive"
"1285669292973993987","istolethecatspj","2020-07-21 20:13:40+00:00","Happy Tuesday! March and April crawled by and May, June &amp; July have sped by.
#AllTheBooksJuly20 + Summer Romance
??????????????
 #bookstagram #reading #reader #bookish #booksofinstagram #booksofinsta #yareads… https://t.co/N6H5MbFjIW","Nebraska",,"positive"
"1285669294597079040","JuttGang","2020-07-21 20:13:41+00:00","This message is for all the chubby girls out there!!
You're unique?
Being chubby, healthy or being moti isn't a bad thing ❤️
Don't take these comments as a GALI or as your WEAKNESS!! 
Make it your strength.?
The world will not be happy in anyway! ?
YOU'RE BEAUTIFUL! ❤️",,,"positive"
"1285669297621209088","1amzlatan","2020-07-21 20:13:41+00:00","If it’s me, I’m going 4231 2nd half. Saka to LB, Kolasinac off. Nketiah to CF with Laca in behind, Pepe on at RW. Posing zero threat in wide areas and CM’s all too happy to sit behind the play. Maybe Willock on for Torreira late on.","Cambridge",,"positive"
"1285669302687928321","MrDuncanWilson","2020-07-21 20:13:42+00:00","""This desert is so far from the sea, so far from any river or lake. How did these boats get here?""
""They floated.""
""But how? These sands are among the mountains! No flood could have carried them here!""
""No flood, no. No river nor stream either.""
""Then how?""
""The clouds above...""",,,"positive"
"1285669306538307591","divaspinkpalace","2020-07-21 20:13:43+00:00","Hey tweeters happy Tuesday. Just stopping by as usual I hope everybody is having a lovely day today I'll be back later on tonight before I continue with the torture fest of the Twilight Saga?lots of love my beauties xoxo! ❤️?❤️
Remember it's gonna be the third film... https://t.co/uln6gydHbo","Yazoo City Mississippi",,"positive"
"1285669313203118087","jaebeomiau","2020-07-21 20:13:45+00:00","I am here to protect you. to love you. to defend you. you are my one and only, love of my life. you make me smile when I'm sad, and calm me when I'm scared. I owe it all to you. you make me smile and I make you happy. I will never abandon you, never. I love you, today n tomorrow. https://t.co/AgkVgN6Z9W","fan account",,"positive"
"1285669317628047362","Princess1Cassie","2020-07-21 20:13:46+00:00","Wanna help me out getting the paint and things i need to renovate my living room next weekend? ? &gt; https://t.co/OWPksgya8y &gt; 

Sweet tip is awesome! Or buy videos ;)
$7 any video
$20 pantie
$100 all my 50 videos
$25 lifetime snapchat https://t.co/CZ1tjOYp4d","On a star",,"positive"
"1285669321088421889","gabbiesaurus","2020-07-21 20:13:47+00:00","y'all are prob sick of me tweeting about it already but i'm just so fucking happy with my summer job dude like i get PAID to sit in a studio for 3 hrs and write and record and produce music,,, my biggest dream ??","g ❣ | she/her",,"positive"
"1285669321499455492","TheToluDaniels_","2020-07-21 20:13:47+00:00","I love how everyone is starting to famz AfroBeats, really. Makes me genuinely happy. I mean, AfroBeats is the new cool","Lagos, Nigeria",,"positive"
"1285669326469693441","liam_bardwell","2020-07-21 20:13:48+00:00","Guys we have decided to do a little competition! Follow the instructions to enter! Good Luck All! ?
Tag as many people as you would like for multiple entries ?","East Midlands, England",,"positive"
"1285669327761485826","ChronicVap0r","2020-07-21 20:13:48+00:00","If this happens best bday by far and I will cry if this happens im doing it for attention like my bday is on August 6th being 16 is huge but I won’t get the high school experience tho",,,"positive"
"1285669329154048000","TheRobinsfromOz","2020-07-21 20:13:49+00:00","How lovely a memory. Today most players are caught up in the focus of winning. I’d say nearly 45 years on to remember that means Clive really was something special.","Sydney","Australia","positive"
"1285669329846054912","davinnahoy","2020-07-21 20:13:49+00:00","Watching my grandma eat McDonald’s is one of the joys in life. I bought her fries and a Filet-o-Fish and she’s so happy. What’s even more joyous is that she put the fries IN her Filet-o-Fish...a woman of taste AND culture ?","Seattle, WA",,"positive"
"1285669338138259456","ratcongregation","2020-07-21 20:13:51+00:00","idk it’s tiring holding out hope waiting for it to happen but i just don’t see a good future for myself i can live a million years and never be happy or fine with anything there will always be something that makes me feel uncomfortable and foreign i hate that about myself",,,"positive"
"1285669338268278785","alexmitchelldev","2020-07-21 20:13:51+00:00","Been a tough few weeks trying to work out mine and my partners future. Happy to say we have a plan in place now Smiling face Started working on a todo list application using JS. Will update shortly....

#100DaysOfCode #learntocode","Bogotá, D.C., Colombia",,"positive"
"1285669339123855360","AnnHedinger","2020-07-21 20:13:51+00:00","As a lifelong Democrat, I'm all for John Kasich to speak &amp; endorse Biden at  DNC Conven.Those ppl venting upset are being petty &amp; partisan, like Trump, &amp; his enablers &amp; supporters! Come on ppl, this is American, bipartisan!?? 
I ❤ John Kasich, one of the few true GOP left!",,,"positive"
"1285669340008910848","rhoda_isabella","2020-07-21 20:13:51+00:00","And there’s no reason to be envious. I can never get it. Be happy for people and celebrate with them even if you don’t know them personally. Your time will come.","Jamaica??",,"positive"
"1285669341179129863","ChishiMalata","2020-07-21 20:13:52+00:00","After not seeing my boyfriend for nearly 7 months, I get to fly to see him in less that than two weeks and I am so happy!! ! ??? https://t.co/3syWeD7vFL",,,"positive"
"1285669343737643008","Tbaby_blessed22","2020-07-21 20:13:52+00:00","I’m (slowly) going to lose people of this but after all this time I’m trying to just be happy, love me, and live a healthy life. ‼️??‍♀️??

Happiness over Everything!","Taking care of business",,"positive"
"1285669346073870338","VintageDidier","2020-07-21 20:13:53+00:00","It'll be interesting to hear your reaction to this Jacqui, your employer trying to potentially cause unrest in the Chelsea camp with confirmed fake news ahead of a critical game.

Thoughts? https://t.co/hqICXCMEL6","London, UK",,"positive"
"1285669347814498306","AFCprithvi","2020-07-21 20:13:53+00:00","Arsenal are trash without xhaka. Same happened with us when cazorla left. 
Maybe he's always been cazorla replacement, right in front of our eyes, and we didnt notice :)
Wenger has done it again 

#AFC",,,"positive"
"1285669349471268866","AuthorCschoenig","2020-07-21 20:13:54+00:00","Happy Birthday, Ernest Hemingway!
You're not forgotten
https://t.co/TcQYRjSyoO

https://t.co/qy8iGdKJWt
https://t.co/KwgV634094
 #BVS #AltRead  #RomanceBooks #sweetromancereads #romanticnovelistassociation
#Authors #writers https://t.co/YRT1twMOIO","Pennsylvania, USA",,"positive"
"1285669356572217345","marjuricorrale1","2020-07-21 20:13:55+00:00","Yesterday I let you leave my life, it hurt but I know it's worth it ... Why do I know that you will be happy and that you will achieve all your goals. But I will always feel that you were the love of my life.?
#dejarte_ir_dolio
#AmorIncondicional",,,"positive"
"1285669357029404672","justastastyblog","2020-07-21 20:13:55+00:00","Happy Tuesday friends! A big short-term blog goal of mine is to grow my Pinterest account. What are some of your favorite Pinterest strategies?","Los Angeles, CA",,"positive"
"1285669358589681665","midnight_te4","2020-07-21 20:13:56+00:00","Here's an idea how about burn Nintendo's legal department to the ground and use the ashes to build a thousand new rom download sites.

It disgusts me how much some fans are blase to the war that corporations continually wage on archival.

You shouldn't be happy with just two.",,,"positive"
"1285669379292696577","MozosX","2020-07-21 20:14:01+00:00","? Hayden's in Heat 1 ? #HelixStudios / Starring: Hayden Lee &amp; Micah West #TripleGx #PassionGay ? [RT] ? [https://t.co/Bfh7KPisgm] ? https://t.co/Zw996htRSJ  H2","Europa",,"positive"
"1285669380634882051","JustoneManc","2020-07-21 20:14:01+00:00","Back already !!!
When a greyhound decides he aint walking, there is nothing a man can do.
They be chillin now !!!
Merlin (Silva)
Freyha.(The Godess)
Happy and safe.
? https://t.co/Bs2mGgdEf5","M34 Manchester England",,"positive"
"1285669389392580610","Lasagnya_","2020-07-21 20:14:03+00:00","Finally finished the commission so I can retake doing attacks for the Art Fight! Here's one I'm currently working on :) https://t.co/ySAg2XCAxX",,,"positive"
"1285669401740677137","NASTYAPHRODITE","2020-07-21 20:14:06+00:00","interesting to see men saying ‘men don’t even care about cellulite’ as if that’s all that matters. no maybe men don’t but other women do, magazines do, films do.","english and irish ",,"positive"
